24.30,40.00,3017,2613,Estable
24.30,40.00,3119,2559,Estable
24.30,40.00,3127,2443,Estable
24.30,40.00,3131,2353,Estable
24.30,40.00,3147,2448,Estable
24.30,40.00,3121,2559,Estable
24.30,40.00,3158,2626,Estable
24.30,40.00,3151,2627,Estable
24.30,40.00,3169,2607,Estable
24.30,40.00,3158,2529,Estable
24.30,40.00,3175,2531,Estable
24.30,40.00,3171,2559,Estable
24.30,40.00,3169,2559,Estable
24.30,40.00,3169,2529,Estable
24.30,40.00,3187,2384,Estable
24.30,40.00,3191,2303,Estable
24.30,40.00,3184,2441,Estable
24.30,40.00,3186,2555,Estable
24.30,40.00,3193,2559,Estable
24.30,40.00,3202,2521,Estable
24.30,40.00,3203,2463,Estable
24.30,40.00,3184,2391,Estable
24.30,40.00,3194,2314,Estable
24.30,40.00,3193,2295,Estable
24.30,40.00,3213,2351,Estable
24.30,40.00,3199,2401,Estable
24.30,40.00,3216,2425,Estable
24.30,40.00,3201,2415,Estable
24.30,40.00,3216,2352,Estable
24.30,40.00,3218,2295,Estable
24.30,40.00,3214,2300,Estable
24.30,40.00,3216,2402,Estable
24.30,40.00,3245,2481,Estable
24.30,40.00,3218,2520,Estable
24.30,40.00,3229,2529,Estable
24.30,40.00,3227,2525,Estable
24.30,40.00,3242,2503,Estable
24.30,40.00,3230,2510,Estable
24.30,40.00,3238,2515,Estable
24.30,40.00,3242,2525,Estable
24.30,40.00,3229,2525,Estable
24.30,40.00,3271,2506,Estable
24.30,40.00,3239,2448,Estable
24.30,40.00,3249,2334,Estable
24.30,40.00,3248,2287,Estable
24.30,40.00,3247,2375,Estable
24.30,40.00,3244,2423,Estable
24.30,40.00,3239,2352,Estable
24.30,40.00,3257,2289,Estable
24.20,40.00,3251,2288,Estable
24.20,40.00,3254,2327,Estable
24.20,40.00,3252,2347,Estable
24.20,40.00,3248,2355,Estable
24.20,40.00,3249,2353,Estable
24.20,40.00,3257,2339,Estable
24.20,40.00,3251,2403,Estable
24.20,40.00,3267,2538,Estable
24.20,40.00,3266,2495,Estable
24.20,40.00,3254,2384,Estable
24.20,40.00,3253,2512,Estable
24.20,40.00,3254,2543,Estable
24.20,40.00,3258,2555,Estable
24.20,40.00,3271,2553,Estable
24.20,40.00,3266,2544,Estable
24.20,40.00,3274,2550,Estable
24.20,40.00,3263,2548,Estable
24.20,40.00,3271,2534,Estable
24.20,40.00,3279,2540,Estable
24.20,40.00,3259,2544,Estable
24.20,40.00,3277,2473,Estable
24.20,40.00,3280,2315,Estable
24.20,40.00,3262,2301,Estable
24.20,40.00,3270,2384,Estable
24.20,40.00,3270,2433,Estable
24.20,40.00,3265,2434,Estable
24.20,40.00,3278,2411,Estable
24.20,40.00,3279,2359,Estable
24.20,40.00,3285,2321,Estable
24.20,40.00,3303,2320,Estable
24.20,40.00,3267,2415,Estable
24.20,40.00,3280,2507,Estable
24.20,40.00,3277,2544,Estable
24.20,40.00,3282,2511,Estable
24.20,40.00,3284,2417,Estable
24.20,40.00,3286,2347,Estable
24.20,40.00,3271,2304,Estable
24.10,40.00,3280,2301,Estable
24.20,40.00,3280,2305,Estable
24.20,40.00,3287,2309,Estable
24.10,40.00,3286,2303,Estable
24.20,40.00,3277,2288,Estable
24.10,40.00,3261,2283,Estable
24.20,40.00,3279,2323,Estable
24.10,40.00,3264,2378,Estable
24.10,40.00,3278,2448,Estable
24.10,40.00,3264,2522,Estable
24.20,40.00,3283,2549,Estable
24.20,40.00,3280,2542,Estable
24.20,40.00,3284,2514,Estable
24.20,40.00,3281,2496,Estable
24.20,40.00,3283,2475,Estable
24.20,40.00,3277,2466,Estable
24.20,40.00,3289,2448,Estable
24.20,40.00,3286,2426,Estable
24.20,40.00,3287,2380,Estable
24.20,40.00,3280,2308,Estable
24.20,40.00,3285,2288,Estable
24.20,40.00,3293,2361,Estable
24.20,40.00,3283,2469,Estable
24.20,40.00,3282,2531,Estable
24.20,40.00,3280,2549,Estable
24.20,40.00,3296,2554,Estable
24.20,40.00,3285,2555,Estable
24.20,40.00,3295,2543,Estable
24.20,40.00,3296,2529,Estable
24.20,40.00,3283,2487,Estable
24.20,40.00,3293,2418,Estable
24.20,40.00,3285,2305,Estable
24.20,40.00,3290,2365,Estable
24.10,40.00,3297,2547,Estable
24.20,40.00,3305,2455,Estable
24.10,40.00,3291,2291,Estable
24.20,40.00,3279,2311,Estable
24.10,40.00,3290,2353,Estable
24.10,40.00,3299,2359,Estable
24.10,40.00,3280,2351,Estable
24.10,40.00,3282,2337,Estable
24.10,40.00,3295,2350,Estable
24.10,40.00,3307,2371,Estable
24.10,40.00,3303,2437,Estable
24.10,40.00,3302,2518,Estable
24.10,40.00,3286,2553,Estable
24.10,40.00,3306,2498,Estable
24.10,40.00,3287,2396,Estable
24.10,40.00,3312,2338,Estable
24.10,40.00,3312,2326,Estable
24.10,40.00,3297,2334,Estable
24.10,40.00,3309,2349,Estable
24.10,40.00,3302,2347,Estable
24.10,40.00,3297,2320,Estable
24.00,40.00,3319,2294,Estable
24.00,40.00,3313,2283,Estable
24.10,40.00,3312,2314,Estable
24.00,40.00,3312,2352,Estable
24.00,40.00,3311,2346,Estable
24.10,40.00,3308,2321,Estable
24.10,40.00,3326,2275,Estable
24.10,40.00,3315,2335,Estable
24.10,40.00,3304,2443,Estable
24.10,40.00,3315,2503,Estable
24.10,40.00,3309,2512,Estable
24.10,40.00,3303,2450,Estable
24.10,40.00,3306,2309,Estable
24.10,40.00,3323,2307,Estable
24.10,40.00,3314,2433,Estable
24.10,40.00,3311,2508,Estable
24.10,40.00,3301,2513,Estable
24.10,40.00,3311,2479,Estable
24.10,40.00,3330,2343,Estable
24.10,40.00,3328,2285,Estable
24.10,40.00,3330,2322,Estable
24.10,40.00,3317,2355,Estable
24.10,40.00,3313,2353,Estable
24.10,40.00,3327,2319,Estable
24.10,40.00,3357,2288,Estable
24.10,40.00,3344,2278,Estable
24.10,40.00,3321,2356,Estable
24.10,40.00,3323,2544,Estable
24.10,40.00,3312,2407,Estable
24.10,40.00,3313,2301,Estable
24.10,40.00,3325,2464,Estable
24.10,40.00,3306,2531,Estable
24.10,40.00,3319,2544,Estable
24.10,40.00,3323,2531,Estable
24.10,40.00,3313,2509,Estable
24.10,40.00,3327,2463,Estable
24.10,40.00,3333,2439,Estable
24.10,40.00,3333,2418,Estable
24.10,40.00,3315,2407,Estable
24.10,40.00,3322,2399,Estable
24.10,40.00,3312,2390,Estable
24.10,40.00,3317,2389,Estable
24.10,40.00,3318,2407,Estable
24.10,40.00,3326,2414,Estable
24.10,40.00,3339,2431,Estable
24.10,40.00,3373,2416,Estable
24.10,40.00,3334,2414,Estable
24.10,40.00,3328,2407,Estable
24.10,40.00,3314,2387,Estable
24.10,40.00,3341,2337,Estable
24.10,40.00,3323,2273,Estable
24.10,40.00,3329,2291,Estable
24.10,40.00,3339,2384,Estable
24.10,40.00,3338,2473,Estable
24.10,40.00,3324,2519,Estable
24.10,40.00,3338,2527,Estable
24.10,40.00,3323,2511,Estable
24.10,40.00,3340,2473,Estable
24.10,40.00,3342,2371,Estable
24.10,40.00,3338,2283,Estable
24.10,40.00,3355,2311,Estable
24.10,40.00,3354,2446,Estable
24.10,40.00,3341,2517,Estable
24.10,40.00,3335,2547,Estable
24.10,40.00,3338,2526,Estable
24.10,40.00,3334,2485,Estable
24.10,40.00,3344,2455,Estable
24.10,40.00,3342,2448,Estable
24.10,40.00,3335,2480,Estable
24.10,40.00,3344,2524,Estable
24.10,40.00,3329,2544,Estable
24.10,40.00,3353,2538,Estable
24.10,40.00,3342,2503,Estable
24.10,40.00,3327,2443,Estable
24.10,40.00,3341,2386,Estable
24.10,40.00,3345,2355,Estable
24.10,40.00,3349,2339,Estable
24.10,40.00,3359,2327,Estable
24.10,40.00,3353,2350,Estable
24.10,40.00,3345,2353,Estable
24.10,40.00,3342,2393,Estable
24.10,40.00,3349,2410,Estable
24.10,40.00,3343,2422,Estable
24.20,40.00,3317,2453,Estable
24.10,40.00,3347,2480,Estable
24.20,40.00,3375,2461,Estable
24.20,40.00,3346,2416,Estable
24.10,40.00,3354,2353,Estable
24.20,40.00,3357,2304,Estable
24.20,40.00,3376,2277,Estable
24.10,40.00,3357,2283,Estable
24.10,40.00,3349,2342,Estable
24.10,40.00,3343,2454,Estable
24.10,40.00,3344,2540,Estable
24.10,40.00,3360,2512,Estable
24.10,40.00,3370,2396,Estable
24.10,40.00,3359,2293,Estable
24.10,40.00,3363,2273,Estable
24.10,40.00,3355,2320,Estable
24.10,40.00,3353,2407,Estable
24.10,40.00,3370,2485,Estable
24.10,40.00,3365,2531,Estable
24.10,40.00,3366,2531,Estable
24.10,40.00,3354,2514,Estable
24.10,40.00,3378,2498,Estable
24.10,40.00,3374,2477,Estable
24.10,40.00,3376,2458,Estable
24.10,40.00,3376,2448,Estable
24.10,40.00,3376,2435,Estable
24.10,40.00,3376,2420,Estable
24.10,40.00,3369,2411,Estable
24.10,40.00,3369,2416,Estable
24.10,40.00,3371,2420,Estable
24.10,40.00,3376,2431,Estable
24.10,40.00,3379,2448,Estable
24.10,40.00,3367,2464,Estable
24.10,40.00,3348,2478,Estable
24.10,40.00,3383,2475,Estable
24.10,40.00,3376,2465,Estable
24.10,40.00,3396,2447,Estable
24.10,40.00,3370,2417,Estable
24.10,40.00,3392,2403,Estable
24.10,40.00,3391,2377,Estable
24.20,40.00,3370,2371,Estable
24.10,40.00,3366,2358,Estable
24.10,40.00,3398,2350,Estable
24.10,40.00,3375,2348,Estable
24.10,40.00,3366,2347,Estable
24.10,40.00,3385,2369,Estable
24.10,40.00,3375,2399,Estable
24.10,40.00,3401,2442,Estable
24.10,40.00,3366,2462,Estable
24.10,40.00,3385,2459,Estable
24.10,40.00,3357,2431,Estable
24.10,40.00,3380,2375,Estable
24.10,40.00,3381,2290,Estable
24.10,40.00,3347,2278,Estable
24.10,40.00,3382,2352,Estable
24.10,40.00,3375,2451,Estable
24.10,40.00,3364,2521,Estable
24.20,40.00,3363,2535,Estable
24.20,40.00,3363,2541,Estable
24.20,40.00,3385,2534,Estable
24.20,40.00,3380,2537,Estable
24.20,40.00,3382,2544,Estable
24.20,40.00,3378,2543,Estable
24.20,40.00,3398,2544,Estable
24.20,40.00,3383,2550,Estable
24.20,40.00,3378,2544,Estable
24.20,40.00,3379,2544,Estable
24.20,40.00,3378,2543,Estable
24.20,40.00,3391,2534,Estable
24.20,40.00,3383,2537,Estable
24.20,40.00,3358,2541,Estable
24.20,40.00,3380,2537,Estable
24.20,40.00,3382,2511,Estable
24.20,40.00,3378,2443,Estable
24.20,40.00,3389,2288,Estable
24.20,40.00,3394,2272,Estable
24.20,40.00,3377,2290,Estable
24.20,40.00,3394,2290,Estable
24.20,40.00,3372,2288,Estable
24.20,40.00,3376,2293,Estable
24.20,40.00,3396,2342,Estable
24.20,40.00,3399,2390,Estable
24.20,40.00,3391,2432,Estable
24.20,40.00,3394,2477,Estable
24.20,40.00,3387,2482,Estable
24.20,40.00,3377,2476,Estable
24.20,40.00,3386,2427,Estable
24.20,40.00,3403,2372,Estable
24.20,40.00,3390,2295,Estable
24.20,40.00,3393,2267,Estable
24.20,40.00,3405,2287,Estable
24.20,40.00,3405,2302,Estable
24.20,40.00,3405,2320,Estable
24.20,40.00,3403,2350,Estable
24.20,40.00,3389,2397,Estable
24.20,40.00,3408,2448,Estable
24.20,40.00,3401,2489,Estable
24.20,40.00,3409,2519,Estable
24.20,40.00,3383,2542,Estable
24.20,40.00,3407,2515,Estable
24.20,40.00,3389,2459,Estable
24.20,40.00,3411,2405,Estable
24.20,40.00,3409,2382,Estable
24.20,40.00,3395,2366,Estable
24.20,40.00,3387,2357,Estable
24.20,40.00,3408,2346,Estable
24.20,40.00,3401,2347,Estable
24.20,40.00,3411,2365,Estable
24.20,40.00,3408,2381,Estable
24.20,40.00,3406,2414,Estable
24.20,40.00,3394,2416,Estable
24.20,40.00,3408,2426,Estable
24.20,40.00,3398,2436,Estable
24.20,40.00,3404,2431,Estable
24.20,40.00,3387,2402,Estable
24.20,40.00,3386,2346,Estable
24.20,40.00,3399,2288,Estable
24.20,40.00,3403,2281,Estable
24.20,40.00,3403,2352,Estable
24.20,40.00,3408,2452,Estable
24.20,40.00,3402,2519,Estable
24.20,40.00,3408,2533,Estable
24.20,40.00,3410,2539,Estable
24.20,40.00,3397,2526,Estable
24.20,40.00,3417,2489,Estable
24.20,40.00,3407,2427,Estable
24.20,40.00,3398,2334,Estable
24.20,40.00,3399,2275,Estable
24.30,40.00,3408,2277,Estable
24.20,40.00,3408,2305,Estable
24.20,40.00,3421,2327,Estable
24.20,40.00,3385,2351,Estable
24.30,40.00,3407,2380,Estable
24.20,40.00,3410,2416,Estable
24.20,40.00,3419,2465,Estable
24.30,40.00,3402,2527,Estable
24.30,40.00,3408,2541,Estable
24.30,40.00,3430,2532,Estable
24.30,40.00,3401,2539,Estable
24.20,40.00,3415,2544,Estable
24.30,40.00,3441,2531,Estable
24.30,40.00,3421,2446,Estable
24.30,40.00,3414,2319,Estable
24.30,40.00,3418,2275,Estable
24.20,40.00,3410,2352,Estable
24.30,40.00,3422,2432,Estable
24.30,40.00,3423,2496,Estable
24.20,40.00,3419,2519,Estable
24.20,40.00,3399,2527,Estable
24.30,40.00,3424,2531,Estable
24.20,40.00,3425,2541,Estable
24.20,40.00,3411,2540,Estable
24.20,40.00,3419,2544,Estable
24.20,40.00,3426,2534,Estable
24.30,40.00,3409,2498,Estable
24.20,40.00,3439,2430,Estable
24.20,40.00,3427,2381,Estable
24.20,40.00,3411,2338,Estable
24.20,40.00,3422,2333,Estable
24.20,40.00,3421,2335,Estable
24.20,40.00,3426,2349,Estable
24.20,40.00,3412,2352,Estable
24.20,40.00,3410,2359,Estable
24.20,40.00,3443,2320,Estable
24.20,40.00,3418,2271,Estable
24.20,40.00,3407,2352,Estable
24.20,40.00,3429,2512,Estable
24.20,40.00,3446,2535,Estable
24.20,40.00,3424,2491,Estable
24.20,40.00,3414,2448,Estable
24.20,40.00,3427,2417,Estable
24.20,40.00,3412,2411,Estable
24.20,40.00,3421,2418,Estable
24.20,40.00,3413,2458,Estable
24.20,40.00,3441,2486,Estable
24.20,40.00,3427,2516,Estable
24.20,40.00,3421,2523,Estable
24.20,40.00,3430,2527,Estable
24.20,40.00,3451,2505,Estable
24.20,40.00,3438,2431,Estable
24.20,40.00,3437,2311,Estable
24.20,40.00,3398,2284,Estable
24.20,40.00,3427,2386,Estable
24.20,40.00,3424,2469,Estable
24.20,40.00,3440,2486,Estable
24.20,40.00,3445,2465,Estable
24.20,40.00,3437,2399,Estable
24.20,40.00,3429,2298,Estable
24.20,40.00,3438,2279,Estable
24.20,40.00,3446,2384,Estable
24.20,40.00,3442,2459,Estable
24.20,40.00,3409,2486,Estable
24.20,40.00,3430,2483,Estable
24.20,40.00,3440,2456,Estable
24.20,40.00,3427,2447,Estable
24.20,40.00,3445,2431,Estable
24.20,40.00,3436,2406,Estable
24.20,40.00,3447,2395,Estable
24.20,40.00,3438,2399,Estable
24.10,40.00,3442,2419,Estable
24.10,40.00,3443,2470,Estable
24.10,40.00,3440,2512,Estable
24.10,40.00,3436,2523,Estable
24.10,40.00,3446,2523,Estable
24.10,40.00,3419,2494,Estable
24.10,40.00,3451,2406,Estable
24.10,40.00,3443,2304,Estable
24.10,40.00,3449,2271,Estable
24.10,40.00,3447,2293,Estable
24.10,40.00,3433,2336,Estable
24.10,40.00,3437,2374,Estable
24.10,40.00,3431,2417,Estable
24.10,40.00,3443,2446,Estable
24.10,40.00,3442,2456,Estable
24.10,40.00,3436,2449,Estable
24.10,40.00,3439,2416,Estable
24.10,40.00,3446,2345,Estable
24.10,40.00,3445,2300,Estable
24.10,40.00,3457,2270,Estable
24.10,40.00,3435,2275,Estable
24.10,40.00,3464,2275,Estable
24.10,40.00,3455,2281,Estable
24.10,40.00,3443,2352,Estable
24.10,40.00,3445,2509,Estable
24.20,40.00,3457,2535,Estable
24.10,40.00,3457,2463,Estable
24.20,40.00,3440,2346,Estable
24.20,40.00,3437,2267,Estable
24.10,40.00,3444,2282,Estable
24.20,40.00,3434,2288,Estable
24.20,40.00,3441,2275,Estable
24.20,40.00,3439,2274,Estable
24.20,40.00,3446,2268,Estable
24.20,40.00,3431,2284,Estable
24.20,40.00,3454,2345,Estable
24.20,40.00,3466,2482,Estable
24.20,40.00,3465,2538,Estable
24.20,40.00,3478,2448,Estable
24.20,40.00,3458,2326,Estable
24.20,40.00,3447,2272,Estable
24.20,40.00,3458,2274,Estable
24.20,40.00,3451,2299,Estable
24.20,40.00,3458,2343,Estable
24.20,40.00,3454,2421,Estable
24.20,40.00,3451,2497,Estable
24.20,40.00,3441,2529,Estable
24.20,40.00,3455,2533,Estable
24.20,40.00,3442,2528,Estable
24.20,40.00,3443,2518,Estable
24.20,40.00,3457,2527,Estable
24.20,40.00,3471,2531,Estable
24.20,40.00,3458,2532,Estable
24.20,40.00,3443,2522,Estable
24.20,40.00,3467,2499,Estable
24.20,40.00,3451,2497,Estable
24.20,40.00,3462,2512,Estable
24.20,40.00,3441,2531,Estable
24.20,40.00,3455,2538,Estable
24.20,40.00,3444,2530,Estable
24.20,40.00,3446,2509,Estable
24.20,40.00,3463,2466,Estable
24.20,40.00,3440,2477,Estable
24.20,40.00,3446,2513,Estable
24.20,40.00,3459,2538,Estable
24.20,40.00,3447,2455,Estable
24.20,40.00,3469,2317,Estable
24.20,40.00,3465,2347,Estable
24.20,40.00,3458,2433,Estable
24.20,40.00,3471,2524,Estable
24.20,40.00,3453,2531,Estable
24.20,40.00,3440,2475,Estable
24.20,40.00,3445,2428,Estable
24.20,40.00,3468,2435,Estable
24.20,40.00,3457,2452,Estable
24.20,40.00,3472,2458,Estable
24.20,40.00,3470,2414,Estable
24.20,40.00,3456,2319,Estable
24.20,40.00,3457,2298,Estable
24.10,40.00,3458,2510,Estable
24.20,40.00,3454,2497,Estable
24.20,40.00,3455,2370,Estable
24.20,40.00,3443,2304,Estable
24.20,40.00,3485,2288,Estable
24.20,40.00,3457,2277,Estable
24.20,40.00,3463,2274,Estable
24.20,40.00,3452,2266,Estable
24.20,40.00,3451,2270,Estable
24.20,40.00,3478,2283,Estable
24.20,40.00,3457,2320,Estable
24.20,40.00,3477,2385,Estable
24.20,40.00,3458,2477,Estable
24.20,40.00,3472,2515,Estable
24.20,40.00,3459,2531,Estable
24.20,40.00,3473,2535,Estable
24.20,40.00,3470,2530,Estable
24.20,40.00,3453,2522,Estable
24.20,40.00,3465,2496,Estable
24.20,40.00,3462,2463,Estable
24.20,40.00,3506,2402,Estable
24.20,40.00,3472,2352,Estable
24.20,40.00,3491,2283,Estable
24.20,40.00,3462,2271,Estable
24.20,40.00,3472,2337,Estable
24.20,40.00,3472,2448,Estable
24.20,40.00,3459,2510,Estable
24.20,40.00,3472,2517,Estable
24.20,40.00,3470,2506,Estable
24.20,40.00,3452,2434,Estable
24.20,40.00,3455,2281,Estable
24.20,40.00,3460,2330,Estable
24.20,40.00,3466,2471,Estable
24.20,40.00,3469,2512,Estable
24.30,40.00,3483,2507,Estable
24.30,40.00,3483,2434,Estable
24.30,40.00,3477,2295,Estable
24.30,40.00,3475,2279,Estable
24.30,40.00,3451,2361,Estable
24.30,40.00,3482,2409,Estable
24.30,40.00,3466,2413,Estable
24.30,40.00,3472,2371,Estable
24.30,40.00,3453,2329,Estable
24.30,40.00,3466,2311,Estable
24.30,40.00,3464,2316,Estable
24.30,40.00,3472,2363,Estable
24.30,40.00,3479,2453,Estable
24.30,40.00,3468,2494,Estable
24.30,40.00,3483,2508,Estable
24.30,40.00,3487,2480,Estable
24.30,40.00,3488,2463,Estable
24.30,40.00,3495,2482,Estable
24.30,40.00,3488,2512,Estable
24.30,40.00,3472,2487,Estable
24.30,40.00,3491,2361,Estable
24.30,40.00,3475,2259,Estable
24.30,40.00,3459,2255,Estable
24.30,40.00,3475,2256,Estable
24.30,40.00,3472,2304,Estable
24.30,40.00,3474,2394,Estable
24.30,40.00,3472,2451,Estable
24.30,40.00,3477,2434,Estable
24.30,40.00,3472,2333,Estable
24.30,40.00,3477,2256,Estable
24.30,40.00,3474,2278,Estable
24.30,40.00,3481,2306,Estable
24.30,40.00,3467,2298,Estable
24.30,40.00,3479,2263,Estable
24.30,40.00,3472,2251,Estable
24.30,40.00,3461,2289,Estable
24.30,40.00,3472,2342,Estable
24.30,40.00,3471,2365,Estable